Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-08-12,7.600261649962798,7.797747061968791,7.582700553667125,7.757387638092041,534920400,0.0,0.0
2010-08-13,7.753071122294012,7.760156930440138,7.674200063781403,7.674508571624756,354869200,0.0,0.0
2010-08-16,7.6276823268073075,7.702548577507869,7.598105048888288,7.629530906677246,318430000,0.0,0.0
2010-08-17,7.704704227023702,7.844885309884792,7.677591724431063,7.762933254241943,422640400,0.0,0.0
2010-08-18,7.774946068029689,7.84611430733759,7.750914539501095,7.796819686889648,339696000,0.0,0.0
2010-08-19,7.7897333526337205,7.809451528557375,7.661568499880289,7.6985392570495605,426706000,0.0,0.0
2010-08-20,7.683446276626291,7.823010349099999,7.671430096610782,7.691148281097412,384230000,0.0,0.0
2010-08-23,7.757387336713363,7.763856954248446,7.555897087750996,7.572841167449951,414041600,0.0,0.0
2010-08-24,7.476407461807312,7.486573412825245,7.352555130177814,7.391990661621094,602565600,0.0,0.0
2010-08-25,7.333762639567126,7.517076389513142,7.307883351378511,7.483185768127441,596867600,0.0,0.0
2010-08-26,7.562054597760145,7.571297491759099,7.4027724266052255,7.402772426605225,466505200,0.0,0.0
2010-08-27,7.448062653418495,7.474558128489051,7.2573546309512285,7.444056987762451,548391200,0.0,0.0
2010-08-30,7.417561500086347,7.571298783763897,7.41509672793269,7.471169471740723,383289200,0.0,0.0
2010-08-31,7.451145263096809,7.534638204301466,7.404932420334224,7.489656925201416,420786800,0.0,0.0
2010-09-01,7.624290285670834,7.747217926230589,7.587628031291259,7.712404251098633,697037600,0.0,0.0
2010-09-02,7.741055710098898,7.769092082977295,7.65817980027103,7.769092082977295,415427600,0.0,0.0
2010-09-03,7.859053664919431,7.972738391172691,7.840876383217347,7.97243070602417,520788800,0.0,0.0
2010-09-07,7.906808949582419,7.995846796732919,7.894793595352154,7.9428558349609375,342557600,0.0,0.0
2010-09-08,8.003550558546907,8.145580221377857,7.982599988325157,8.10029125213623,526551200,0.0,0.0
2010-09-09,8.16560271839975,8.21119935408916,8.100287907114863,8.10490894317627,438575200,0.0,0.0
2010-09-10,8.108608837742073,8.148969080691797,8.053460780792445,8.115386962890625,387542400,0.0,0.0
2010-09-13,8.189632635672606,8.26542272046358,8.187784879575558,8.227219581604004,388780000,0.0,0.0
2010-09-14,8.201653178145163,8.292847321179785,8.18039492001009,8.258649826049805,408150400,0.0,0.0
2010-09-15,8.262036620911472,8.330124726460436,8.251869023114391,8.325194358825684,429368800,0.0,0.0
2010-09-16,8.325810402689482,8.523911119651158,8.303011259971099,8.520830154418945,652103200,0.0,0.0
2010-09-17,8.555335939498995,8.563654956772567,8.431792938710617,8.48386001586914,634477200,0.0,0.0
2010-09-20,8.505733472072428,8.742962848673432,8.498647663685437,8.726017951965332,658677600,0.0,0.0
2010-09-21,8.745430942425447,8.852953785860004,8.712465014674494,8.742657661437988,668074400,0.0,0.0
2010-09-22,8.70999801343506,8.872361192261199,8.700755116987953,8.865275382995605,585289600,0.0,0.0
2010-09-23,8.821527407288507,9.019628983490596,8.811360631490098,8.901322364807129,786116800,0.0,0.0
2010-09-24,8.99929283690445,9.043349401118835,8.95153911479532,9.006070137023926,649488000,0.0,0.0
2010-09-27,9.057213714512743,9.080319718299705,8.965711109471044,8.970332145690918,482834800,0.0,0.0
2010-09-28,8.989127044493467,8.989127044493467,8.472461876721189,8.837855339050293,1035042400,0.0,0.0
2010-09-29,8.849254725235273,8.928741992563303,8.811360082280329,8.853568077087402,469644000,0.0,0.0
2010-09-30,8.903789573249512,8.934598414150397,8.66502002790772,8.742042541503906,673391600,0.0,0.0
2010-10-01,8.815978712146123,8.829226449302208,8.668095694060716,8.704142570495605,448142800,0.0,0.0
2010-10-04,8.675799314411085,8.715850214691994,8.557800409697098,8.58460521697998,435302000,0.0,0.0
2010-10-05,8.688124370605252,8.91765012830437,8.68257781006328,8.901938438415527,501967200,0.0,0.0
2010-10-06,8.921963220059856,8.995904743920576,8.788560298303311,8.909639358520508,670868800,0.0,0.0
2010-10-07,8.945069456268715,8.94938280752162,8.839395229979251,8.910563468933105,408399600,0.0,0.0
2010-10-08,8.987277931355266,9.073234807825836,8.934595480635572,9.05998706817627,658403200,0.0,0.0
2010-10-11,9.080626344740768,9.157647979803107,9.076312994965804,9.099726676940918,427753200,0.0,0.0
2010-10-12,9.101272146307776,9.227281585656247,9.01130959400159,9.197704315185547,558544000,0.0,0.0
2010-10-13,9.248848320164397,9.303071675327205,9.236524456405652,9.246999740600586,630092400,0.0,0.0
2010-10-14,9.294754134703561,9.318784848041487,9.255010082620197,9.31385612487793,435296400,0.0,0.0
2010-10-15,9.471903266706653,9.704819325406518,9.393956895263225,9.696808815002441,922194000,0.0,0.0
2010-10-18,9.811724194850004,9.828052073890344,9.682942337177986,9.79724407196045,1093010800,0.0,0.0
2010-10-19,9.347437429257424,9.666925804468969,9.243303241127924,9.535063743591309,1232784000,0.0,0.0
2010-10-20,9.519965845515538,9.681712840033248,9.454343333894954,9.567103385925293,721624400,0.0,0.0
2010-10-21,9.623483857026404,9.69680919437237,9.452186279737697,9.53598690032959,551460000,0.0,0.0
2010-10-22,9.52212075571186,9.552005706919896,9.436780898759178,9.472826957702637,372778000,0.0,0.0
2010-10-25,9.522739408643737,9.600068769341329,9.502712719981865,9.515036582946777,392462000,0.0,0.0
2010-10-26,9.454344238932508,9.542765904825702,9.416756454407215,9.49069881439209,392929600,0.0,0.0
2010-10-27,9.478376265230079,9.547695951880547,9.415217688635693,9.483922004699707,399002800,0.0,0.0
2010-10-28,9.487615544608401,9.489156438684113,9.270413649574376,9.40412425994873,551051200,0.0,0.0
2010-10-29,9.373009906958362,9.42384461927732,9.269491079765173,9.272880554199219,430511200,0.0,0.0
2010-11-01,9.311082302539054,9.415216484531689,9.310466109343457,9.371467590332031,423889200,0.0,0.0
2010-11-02,9.458348083567728,9.556628007407909,9.458348083567728,9.53105640411377,433930000,0.0,0.0
2010-11-03,9.592982740494687,9.639504910781346,9.505485783504508,9.637040138244629,508348400,0.0,0.0
2010-11-04,9.718681406727677,9.864408169590238,9.705741353925774,9.805562973022461,642488000,0.0,0.0
2010-11-05,9.796940225610195,9.845617846138163,9.758737067462226,9.7704439163208,361253200,0.0,0.0
2010-11-08,9.77259728785255,9.851776032272648,9.759041041743137,9.816346168518066,281758400,0.0,0.0
2010-11-09,9.891211731071552,9.898914555109254,9.689413865960796,9.738091468811035,383544000,0.0,0.0
2010-11-10,9.755346031465724,9.820969366911735,9.660146247956984,9.798171043395996,384227200,0.0,0.0
2010-11-11,9.704819766320085,9.809570954064734,9.681712935063928,9.755655288696289,361284000,0.0,0.0
2010-11-12,9.735626490086178,9.751030492459385,9.354520578989368,9.490078926086426,795846800,0.0,0.0
2010-11-15,9.503327394156866,9.56740982040866,9.435855495081011,9.459578514099121,403606000,0.0,0.0
2010-11-16,9.418913723161038,9.476834238660224,9.221736012345357,9.291672706604004,657650000,0.0,0.0
2010-11-17,9.27965499942782,9.36561187244119,9.173672263806257,9.258089065551758,479449600,0.0,0.0
2010-11-18,9.402892972209761,9.540609277168043,9.387181279166278,9.502406120300293,494491200,0.0,0.0
2010-11-19,9.488231564547347,9.501479303307041,9.404123272934848,9.450028419494629,384843200,0.0,0.0
2010-11-22,9.448488677279482,9.654293060302734,9.423534090632305,9.654293060302734,393075200,0.0,0.0
2010-11-23,9.564637095154124,9.604689642243281,9.44479042980942,9.511645317077637,519447600,0.0,0.0
2010-11-24,9.612394484846337,9.717145694860612,9.604693303040737,9.698659896850586,413725200,0.0,0.0
2010-11-26,9.665996535289741,9.788000259103864,9.641349642446585,9.704815864562988,237585600,0.0,0.0
2010-11-29,9.720223282044191,9.781224754057734,9.593290793177593,9.762432098388672,445785200,0.0,0.0
2010-11-30,9.659837544634565,9.68510146073793,9.577577825748909,9.586204528808594,501858000,0.0,0.0
2010-12-01,9.71313796040932,9.789544263882952,9.704819764418817,9.747952461242676,461750800,0.0,0.0
2010-12-02,9.782765499084364,9.828054457575657,9.701429655847303,9.801867485046387,462837200,0.0,0.0
2010-12-03,9.766746269401681,9.817272462869619,9.746104209998528,9.779994010925293,342092800,0.0,0.0
2010-12-06,9.816963171931528,9.930648734015087,9.810185048317274,9.863485336303711,448481600,0.0,0.0
2010-12-07,9.975937967685754,9.981790567847911,9.800943248386838,9.803715705871582,391454000,0.0,0.0
2010-12-08,9.847465715753629,9.890290731452092,9.769827841265496,9.889982223510742,321935600,0.0,0.0
2010-12-09,9.924489564338334,9.9358879050108,9.82867275153135,9.851471900939941,294151200,0.0,0.0
2010-12-10,9.848082279895145,9.891214982471789,9.815732547290693,9.876118659973145,262511200,0.0,0.0
2010-12-13,9.993502693382327,10.014760950788885,9.889676179538014,9.910317420959473,439815600,0.0,0.0
2010-12-14,9.912163886796948,9.937119296592504,9.82805476069197,9.867798805236816,351008000,0.0,0.0
2010-12-15,9.858861812446333,9.951289117554278,9.833907229847272,9.869954109191895,417312000,0.0,0.0
2010-12-16,9.892445561967431,9.939275415298585,9.861945237276194,9.897375106811523,322030800,0.0,0.0
2010-12-17,9.909082916459216,9.914012461373275,9.865950221148934,9.877657890319824,386929200,0.0,0.0
2010-12-20,9.908158882154968,9.958994406158011,9.804333214823336,9.926952362060547,385610400,0.0,0.0
2010-12-21,9.951288560056264,9.994112737349603,9.922020628074325,9.988259315490723,256354000,0.0,0.0
2010-12-22,9.993190624001052,10.03509093058455,9.968235215705437,10.017837524414062,265921600,0.0,0.0
2010-12-23,10.012908846492573,10.017529883250422,9.956528413683442,9.969776153564453,223157200,0.0,0.0
2010-12-27,9.946670235179951,10.026465189656507,9.905693802936714,10.003049850463867,249816000,0.0,0.0
2010-12-28,10.040948772047285,10.064055611278627,10.01476178876061,10.027393341064453,175924000,0.0,0.0
2010-12-29,10.05049565634719,10.057582288591224,10.015989664216757,10.021843910217285,163139200,0.0,0.0
2010-12-30,10.027699174410305,10.028623052918666,9.9528337530929,9.971627235412598,157494400,0.0,0.0
2010-12-31,9.949748047546008,9.966076749148344,9.899221049041838,9.937732696533203,193508000,0.0,0.0
2011-01-03,10.032627474389297,10.174964803217385,10.00798057074302,10.153706550598145,445138400,0.0,0.0
2011-01-04,10.242128290508335,10.243976869997542,10.109957736437355,10.206698417663574,309080800,0.0,0.0
2011-01-05,10.153087643034025,10.30066216291048,10.151546749206203,10.290186882019043,255519600,0.0,0.0
2011-01-06,10.312372121585142,10.328700828200976,10.256300192080136,10.281871795654297,300428800,0.0,0.0
2011-01-07,10.289877863640829,10.362586982091447,10.225486938182451,10.355501174926758,311931200,0.0,0.0
2011-01-10,10.438998117706465,10.574557331094363,10.387855727429613,10.55052661895752,448560000,0.0,0.0
2011-01-11,10.625392651612684,10.62785660167932,10.458716096186848,10.525571823120117,444108000,0.0,0.0
2011-01-12,10.575172260374044,10.611526006662668,10.536660604277207,10.611217498779297,302590400,0.0,0.0
2011-01-13,10.634013757784176,10.679611210576041,10.593654356087049,10.650033950805664,296780400,0.0,0.0
2011-01-14,10.65650742766053,10.736302375793457,10.611834662836614,10.736302375793457,308840000,0.0,0.0
2011-01-18,10.152164898614986,10.621693355292779,10.043717378902825,10.495068550109863,1880998000,0.0,0.0
2011-01-19,10.732294378474162,10.739997201740834,10.378917180357414,10.439302444458008,1135612800,0.0,0.0
2011-01-20,10.36505554333469,10.42266836780547,10.170651132742895,10.24952220916748,764789200,0.0,0.0
2011-01-21,10.283099640415474,10.31729793544983,10.063123708486598,10.065896987915039,754401200,0.0,0.0
2011-01-24,10.070523667596776,10.396482467651367,10.065901807232358,10.396482467651367,574683200,0.0,0.0
2011-01-25,10.361974699713533,10.519408334004584,10.307750529830026,10.51817512512207,546868000,0.0,0.0
2011-01-26,10.56623731223527,10.647573155317962,10.521256861720977,10.593657493591309,506875600,0.0,0.0
2011-01-27,10.591501370544131,10.619537747546655,10.562233429928451,10.57394027709961,285026000,0.0,0.0
2011-01-28,10.60351639300953,10.610602202124012,10.275709076865635,10.354887008666992,592057200,0.0,0.0
2011-01-31,10.345644515551255,10.476274975857224,10.29943168155077,10.454092025756836,377246800,0.0,0.0
2011-02-01,10.515095374661106,10.649113676251426,10.50523628473484,10.630012512207031,426633200,0.0,0.0
2011-02-02,10.612140888941038,10.636786961772795,10.584412205958385,10.608135223388672,258955200,0.0,0.0
2011-02-03,10.592117553968796,10.605673803266704,10.430370554213791,10.581026077270508,393797600,0.0,0.0
2011-02-04,10.587184742915785,10.681460620394162,10.583179900020678,10.675298690795898,321840400,0.0,0.0
2011-02-07,10.718122665237505,10.883258261917467,10.710420664728765,10.84105110168457,485021600,0.0,0.0
2011-02-08,10.89650936454847,10.953197483637034,10.849371827042049,10.943338394165039,381040800,0.0,0.0
2011-02-09,10.943028990251452,11.060411699122016,10.9331707250155,11.034531593322754,482745200,0.0,0.0
2011-02-10,11.010813310408507,11.091224468144896,10.721515943802098,10.923007011413574,928550000,0.0,0.0
2011-02-11,10.92947537378282,11.02344194168093,10.892196102753175,10.994174003601074,367572800,0.0,0.0
2011-02-14,10.99232595480991,11.075201050960162,10.989861182302628,11.065958976745605,310416400,0.0,0.0
2011-02-15,11.066265092440768,11.090296620978393,11.015738908583083,11.088139533996582,284174800,0.0,0.0
2011-02-16,11.11586746339382,11.242184569155471,11.106625390435761,11.187653541564941,481157600,0.0,0.0
2011-02-17,11.006499967210898,11.099542674573552,10.984008503528827,11.038848876953125,530583200,0.0,0.0
2011-02-18,11.051480912062425,11.07582013377021,10.7683462876072,10.80038833618164,816057200,0.0,0.0
2011-02-22,10.541282265020742,10.641411589574474,10.404799192026413,10.432218551635742,872555600,0.0,0.0
2011-02-23,10.437145177127643,10.617992444223676,10.43221481128342,10.55575942993164,671854400,0.0,0.0
2011-02-24,10.598896163638006,10.633709841466835,10.42482530643058,10.563773155212402,499900800,0.0,0.0
2011-02-25,10.6370959994609,10.734760531001523,10.62292438347358,10.726442337036133,380018800,0.0,0.0
2011-02-28,10.821335746209604,10.938717654012361,10.817638587557326,10.88202953338623,403074000,0.0,0.0
2011-03-01,10.951655619393565,10.95935762043884,10.711653796819615,10.761872291564941,456136800,0.0,0.0
2011-03-02,10.781899639165651,10.917151139961115,10.733837401918102,10.8484468460083,602590800,0.0,0.0
2011-03-03,11.00464850885259,11.084751137751525,10.965520661295797,11.077665328979492,500788400,0.0,0.0
2011-03-04,11.093378073776158,11.100156197507774,11.021901323436277,11.091221809387207,453266800,0.0,0.0
2011-03-07,11.134354270227597,11.142673288411308,10.823492667190052,10.94826889038086,546123200,0.0,0.0
2011-03-08,10.934404473710384,11.011119282916487,10.852452434341961,10.960592269897461,356316800,0.0,0.0
2011-03-09,10.927624869329977,10.929781956295997,10.801617095784042,10.85922908782959,453306000,0.0,0.0
2011-03-10,10.756020734721183,10.776047423281172,10.62600727185391,10.68053913116455,507539200,0.0,0.0
2011-03-11,10.63925311560527,10.85460805662989,10.629087164555719,10.844440460205078,471080400,0.0,0.0
2011-03-14,10.881103154273239,10.982773356155624,10.823491164212944,10.892810821533203,435957200,0.0,0.0
2011-03-15,10.539741798552955,10.716585102642433,10.478124134685158,10.642335891723633,721081200,0.0,0.0
2011-03-16,10.536662063860355,10.56747089939298,10.051728738412246,10.167262077331543,1162011200,0.0,0.0
2011-03-17,10.377380922423313,10.463030135892366,10.187289836029505,10.30990982055664,659422400,0.0,0.0
2011-03-18,10.38662080222535,10.419586721668551,10.166953309964908,10.18759536743164,753214000,0.0,0.0
2011-03-21,10.351497934863117,10.46703042198826,10.329006478684622,10.453474998474121,409402000,0.0,0.0
2011-03-22,10.553914566948478,10.555763146283098,10.448547190250633,10.51201343536377,325922800,0.0,0.0
2011-03-23,10.452860958745152,10.481821213454321,10.350266858303087,10.450088500976562,372996400,0.0,0.0
2011-03-24,10.532041574470353,10.65989878333044,10.439922748317688,10.628165245056152,404712000,0.0,0.0
2011-03-25,10.723671354782798,10.846599002393326,10.691321627437821,10.830578804016113,448910000,0.0,0.0
2011-03-28,10.880181012481305,10.9162278981907,10.796688079833984,10.796688079833984,309355200,0.0,0.0
2011-03-29,10.711041350982962,10.812710762023926,10.661747539823146,10.812710762023926,352900800,0.0,0.0
2011-03-30,10.802848137167414,10.810243275916696,10.704259724407624,10.740921974182129,329406000,0.0,0.0
2011-03-31,10.67098696695725,10.776969704142743,10.661744893838353,10.737226486206055,274019200,0.0,0.0
2011-04-01,10.817329529434824,10.832117339479368,10.576710675803767,10.615530014038086,418661600,0.0,0.0
2011-04-04,10.60782795057876,10.616762337432242,10.425746627342395,10.511703491210938,460084800,0.0,0.0
2011-04-05,10.382308787589082,10.544363467169724,10.351807639030065,10.440845489501953,482731200,0.0,0.0
2011-04-06,10.512630654023372,10.5951980644998,10.386929724906818,10.414657592773438,402539200,0.0,0.0
2011-04-07,10.41650415663253,10.488288584903081,10.352729414729016,10.415888786315918,373447200,0.0,0.0
2011-04-08,10.47257707073437,10.479662879056226,10.288647980716304,10.322845458984375,377535200,0.0,0.0
2011-04-11,10.292039870826134,10.341642194033783,10.167572946223697,10.191603660583496,398946800,0.0,0.0
2011-04-12,10.18205019213038,10.281871834279801,10.173115803047645,10.240896224975586,425639200,0.0,0.0
2011-04-13,10.321616621065331,10.356122619046024,10.244594113163027,10.355814933776855,346220000,0.0,0.0
2011-04-14,10.314837641054377,10.351808408877162,10.230421644118621,10.241512298583984,301800800,0.0,0.0
2011-04-15,10.26862168708533,10.279096968728759,10.068363885910307,10.08869743347168,453605600,0.0,0.0
2011-04-18,10.04679844999737,10.235657100672176,9.86379322212829,10.223949432373047,609898800,0.0,0.0
2011-04-19,10.26246037363211,10.412807358414566,10.219635369704083,10.409111022949219,419378400,0.0,0.0
2011-04-20,10.583184275856082,10.652196270516008,10.521258914508039,10.549294471740723,700666400,0.0,0.0
2011-04-21,10.937179107498475,10.941184774908766,10.737537433549946,10.80470085144043,753810400,0.0,0.0
2011-04-25,10.793607172047594,10.898666033482696,10.792373963223211,10.875866889953613,266546000,0.0,0.0
2011-04-26,10.894659467281288,10.936867454945562,10.763105137461217,10.79607105255127,338800000,0.0,0.0
2011-04-27,10.852144047841112,10.855533521117012,10.693786540090738,10.787753105163574,356213200,0.0,0.0
2011-04-28,10.665752876038233,10.775431981134819,10.645110814006262,10.683006286621094,360959200,0.0,0.0
2011-04-29,10.683926754344634,10.904826611136333,10.680537281289695,10.787137031555176,1006345200,0.0,0.0
2011-05-02,10.775123697818968,10.797614338307968,10.644494029979137,10.668524742126465,442713600,0.0,0.0
2011-05-03,10.72120677509133,10.779743476967276,10.648189123340885,10.727676391601562,313348000,0.0,0.0
2011-05-04,10.729524825116918,10.839513240422042,10.687008322484274,10.769885063171387,389250400,0.0,0.0
2011-05-05,10.733840171797272,10.812403575240944,10.66143952339252,10.683006286621094,335969200,0.0,0.0
2011-05-06,10.773583258062194,10.783133841005938,10.666368112831982,10.680232048034668,280134400,0.0,0.0
2011-05-09,10.717201964629648,10.758486907568491,10.676226352311632,10.709192276000977,204747200,0.0,0.0
2011-05-10,10.748935212995459,10.773582939460514,10.680231732193615,10.766188621520996,282091600,0.0,0.0
2011-05-11,10.752942847283169,10.783135495039206,10.636484786491637,10.697793960571289,336000000,0.0,0.0
2011-05-12,10.663596603049339,10.694405442093403,10.544982284788922,10.677459716796875,322000000,0.0,0.0
2011-05-13,10.649420601380639,10.66759706169909,10.485825054325982,10.490446090698242,326116000,0.0,0.0
2011-05-16,10.450396066382469,10.512629922140759,10.247055640557864,10.268622398376465,449775200,0.0,0.0
2011-05-17,10.228570491460047,10.35611915588379,10.189442646023366,10.356119155883789,452334400,0.0,0.0
2011-05-18,10.366289391682137,10.507394349678146,10.351809262215742,10.471039772033691,334776400,0.0,0.0
2011-05-19,10.539124882139651,10.549291656123161,10.43406602380964,10.491371154785156,261170000,0.0,0.0
2011-05-20,10.461490424987224,10.504315447910502,10.321617836909365,10.327779769897461,337968400,0.0,0.0
2011-05-23,10.166029103988711,10.351190599434617,10.14908420566109,10.302512168884277,383600000,0.0,0.0
2011-05-24,10.336405375461847,10.348729240125797,10.208239651020458,10.234427452087402,321927200,0.0,0.0
2011-05-25,10.272627987960151,10.430678645185731,10.254759210014964,10.375838279724121,294224000,0.0,0.0
2011-05-26,10.350882189051257,10.379226246010038,10.303436147982934,10.32099723815918,222560800,0.0,0.0
2011-05-27,10.314838209686366,10.40202749206086,10.299741887406222,10.395249366760254,203599200,0.0,0.0
2011-05-31,10.508931613708844,10.716275215148926,10.505849825955723,10.716275215148926,417754400,0.0,0.0
2011-06-01,10.748320909560315,10.848757114125014,10.618307430301268,10.64480209350586,554682800,0.0,0.0
2011-06-02,10.675301080583294,10.720898547130428,10.607521485204218,10.66297721862793,338783200,0.0,0.0
2011-06-03,10.57301638900953,10.639255095904845,10.536969501083984,10.581026077270508,313250000,0.0,0.0
2011-06-06,10.650654622920786,10.692246424720715,10.407571783197861,10.414657592773438,461941200,0.0,0.0
2011-06-07,10.418665476780834,10.420205548573303,10.225492593568093,10.229805946350098,529785200,0.0,0.0
2011-06-08,10.22179125250749,10.314833920333786,10.186977584699562,10.235962867736816,333723600,0.0,0.0
2011-06-09,10.2670815416368,10.280021595338109,10.190059057837605,10.212858200073242,275088800,0.0,0.0
2011-06-10,10.183897242408644,10.218095544804147,10.028619886991464,10.04063606262207,433955200,0.0,0.0
2011-06-13,10.08068742297612,10.11488572692573,10.015064917915987,10.062202453613281,329473200,0.0,0.0
2011-06-14,10.166953504399387,10.267082828153814,10.145695253427286,10.242127418518066,334569200,0.0,0.0
2011-06-15,10.15925429801457,10.1761992018762,10.009214113692762,10.066827774047852,399196000,0.0,0.0
2011-06-16,10.071445499470393,10.126285037994073,9.807412935911819,10.017837524414062,510591200,0.0,0.0
2011-06-17,10.135837657955989,10.143848168924674,9.839146825697327,9.866874694824219,615020000,0.0,0.0
2011-06-20,9.777527858399443,9.78800314058375,9.566178571630337,9.714677810668945,640645600,0.0,0.0
2011-06-21,9.756577426924649,10.037554042637737,9.71097996568086,10.022150039672852,493382400,0.0,0.0
2011-06-22,10.017836385964749,10.133062832990548,9.932187203298563,9.939273834228516,390583200,0.0,0.0
2011-06-23,9.826206382069707,10.219020862400548,9.80094410923244,10.204849243164062,559759200,0.0,0.0
2011-06-24,10.209161751211727,10.264001289618966,10.015681238720495,10.054500579833984,439807200,0.0,0.0
2011-06-27,10.092706649303432,10.287111096337393,10.082231363975703,10.229805946350098,339813600,0.0,0.0
2011-06-28,10.27940768960178,10.373375098904924,10.272938072137588,10.329010009765625,294299600,0.0,0.0
2011-06-29,10.353038595635304,10.363205369521793,10.224872910491907,10.291420936584473,352545200,0.0,0.0
2011-06-30,10.311756338423702,10.355813737666129,10.254452020379311,10.34164047241211,322954800,0.0,0.0
2011-07-01,10.350265471165702,10.582873001400912,10.296349813013913,10.575479507446289,435313200,0.0,0.0
